gene-J2S48_RS25265	556.351012330184	-2.59761484136132	0.492759203850566	-5.27157041626578	1.35261373364606e-07	1.19338199031811e-06
gene-J2S48_RS05150	407.184994519366	-1.92096435781619	0.365439645598035	-5.25658444822692	1.46755404001985e-07	1.29152167410838e-06
gene-J2S48_RS09365	653.955033928678	1.47228558037608	0.280954612561005	5.24029688267314	1.60318463320331e-07	1.40732958355505e-06
gene-J2S48_RS08325	3007.49776685907	1.89870625021841	0.362360636362017	5.23982480349082	1.60729115821967e-07	1.40738936844109e-06
gene-J2S48_RS19450	906.659293188535	1.92127924118351	0.367396738197804	5.22944011590301	1.70024163157566e-07	1.48504814186496e-06
gene-J2S48_RS21365	331.938093371984	2.08077194784012	0.398804610961972	5.21752229198405	1.81332405822364e-07	1.57985858572734e-06
gene-J2S48_RS07920	520.149917935294	-1.95263187030095	0.375330378669281	-5.20243492472932	1.96694243955962e-07	1.70942503787164e-06
gene-J2S48_RS11110	317.542039460832	2.1598787635311	0.415236351851622	5.20156473271132	1.97617616537062e-07	1.71317759609866e-06
gene-J2S48_RS01250	669.813230364848	1.54457826697958	0.297220900114144	5.19673504247648	2.02819116614305e-07	1.75390724913363e-06
rna-J2S48_RS15090	192.61484095076	2.6003375164326	0.500625215197887	5.19418007222176	2.05624042851407e-07	1.77376185479493e-06
gene-J2S48_RS21730	148.337826421943	2.60998887391705	0.50257391474011	5.19324381422923	2.06661252494608e-07	1.77830732084866e-06
gene-J2S48_RS20910	699.756463490956	-1.57508356175523	0.303366606715341	-5.19201364583013	2.080317520993e-07	1.78569127109867e-06
gene-J2S48_RS25965	167.603814341492	-2.7723237729279	0.534593969871596	-5.18584931587197	2.15032624298188e-07	1.84124986653363e-06
gene-J2S48_RS08125	728.44826046969	-1.95319760749048	0.37697915258687	-5.18118202051077	2.20484202232601e-07	1.8833025607368e-06
gene-J2S48_RS18690	7125.40517940091	-1.33778536908826	0.258639933380115	-5.17238522143508	2.31124473438308e-07	1.96936134457825e-06
MSTRG.752.1	702.42925873318	3.21828654129855	0.62245677001286	5.17029727418992	2.33721897308578e-07	1.98663612712291e-06
gene-J2S48_RS16785	1967.03289048047	-1.43548042268409	0.277910045973859	-5.16526999826093	2.40092096200592e-07	2.03581740938945e-06
gene-J2S48_RS14170	909.510351247691	-1.76370896625731	0.342494216508311	-5.1496021866825	2.61039524636915e-07	2.20806491106711e-06
MSTRG.1106.1	3253.80688140491	1.60972666694168	0.313042833852438	5.14219299362871	2.71549953781188e-07	2.29140820563545e-06
gene-J2S48_RS06690	124.808038679185	2.37131645638689	0.461257233598591	5.14098486409978	2.73302072435373e-07	2.29864370991105e-06
gene-J2S48_RS24485	559.904080468455	-2.6470414584847	0.514919158649712	-5.14069327974923	2.7372658238539e-07	2.29864370991105e-06
gene-J2S48_RS08330	6749.61904509716	2.05039604601354	0.399132596093504	5.13713003167799	2.78965938715122e-07	2.33701032793798e-06
MSTRG.2485.1	656.315146692309	-1.74976566110109	0.340899912403669	-5.13278413233837	2.85487278030807e-07	2.38590686795531e-06
MSTRG.1540.1	241.243692296298	2.42685665101329	0.473402196429781	5.12641611998365	2.95309532114569e-07	2.46209023784515e-06
rna-J2S48_RS06995	118.338879524652	3.72442514918241	0.727636735008542	5.1185227050675	3.07938170775739e-07	2.56125185000824e-06
gene-J2S48_RS04555	7563.68246379203	2.14518022055061	0.419454243455466	5.11421747191923	3.15044234762635e-07	2.614117043209e-06
gene-J2S48_RS10385	6144.06319946229	-2.39728543621203	0.469735100608211	-5.10348371477464	3.3345722034047e-07	2.76032877170199e-06
MSTRG.2145.2	4177.8325280817	2.22639240810154	0.436804605377225	5.09699847642135	3.45081104870425e-07	2.84978116225931e-06
gene-J2S48_RS14790	828.051620369371	-1.52182100156191	0.298749727296625	-5.09396616135122	3.50649378782654e-07	2.88891982283109e-06
gene-J2S48_RS22805	321.43295308691	-2.24429640064154	0.441086509710326	-5.08810936456758	3.61650804755825e-07	2.97253078908974e-06
gene-J2S48_RS20775	373.517179991306	-2.08486837205338	0.410267321044723	-5.0817315079943	3.74009816494391e-07	3.066880495254e-06
gene-J2S48_RS26380	344.343633112567	3.02986801293089	0.596414209253869	5.08014055654599	3.77155711949121e-07	3.0854170331988e-06
gene-J2S48_RS19865	2557.40865088858	1.68779332656417	0.332348590301165	5.07838268558543	3.80661363818741e-07	3.10680293421151e-06
MSTRG.3383.1	1231.35510376079	1.77959312619615	0.350576829913689	5.07618580108185	3.85086746544392e-07	3.1355778310916e-06
rna-J2S48_RS16870	59.029939638211	4.00107957717937	0.788701993345996	5.07299285526737	3.91607208581947e-07	3.180026655955e-06
MSTRG.2563.1	340.023625188809	1.94242368004221	0.382922978239971	5.07262240821947	3.92370577348823e-07	3.180026655955e-06
gene-J2S48_RS14765	52.9999298989814	3.93454336778407	0.777368577830531	5.0613614699536	4.16273144476516e-07	3.36592090139364e-06
MSTRG.2915.1	371.178970407509	-1.86139337943109	0.368021469871772	-5.0578390985712	4.24033971122269e-07	3.42073701240997e-06
MSTRG.2129.1	372.455176696756	1.84770880569581	0.365394930070515	5.05674450748189	4.26473978592422e-07	3.42456639491841e-06
MSTRG.3159.1	1027.85995116422	-1.5843451903219	0.313289219213329	-5.05713281261386	4.25606842002887e-07	3.42456639491841e-06
MSTRG.494.1	212.87181412902	2.18334775633472	0.43201196263185	5.05390578314916	4.32865204262611e-07	3.46789709621885e-06
gene-J2S48_RS04310	188.708310658624	-1.9632783306735	0.389803057205106	-5.03659038682312	4.73897383996849e-07	3.78473789337396e-06
gene-J2S48_RS08880	1685.13154207942	-1.81260807238296	0.359907783051355	-5.0363125159878	4.74585497677021e-07	3.78473789337396e-06
gene-J2S48_RS15475	4112.81462025291	-1.71907270307374	0.341482183860681	-5.03415048960532	4.79972514287378e-07	3.81895938879341e-06
gene-J2S48_RS14055	270.136534158457	2.34916241344608	0.466982170471022	5.0305184265956	4.89155370912653e-07	3.88067966666362e-06
MSTRG.2502.1	642.441504785372	2.06554966651339	0.410629353296447	5.03020461136445	4.89956686752365e-07	3.88067966666362e-06
gene-J2S48_RS20480	1296.58403100847	1.67144209800536	0.332547976788133	5.02616829652294	5.00376804004913e-07	3.94527864696182e-06
gene-J2S48_RS25515	571.201768077651	2.97171868522755	0.591245735797212	5.02619893100895	5.00296919275371e-07	3.94527864696182e-06
gene-J2S48_RS00975	570.067579526357	-1.96835495493732	0.392052490690083	-5.02064137246689	5.14992315810765e-07	4.05135038510275e-06
gene-J2S48_RS19870	3435.36991130794	2.14037675465101	0.426553697075339	5.01783660375349	5.22565913462652e-07	4.1016716405796e-06
gene-J2S48_RS07115	236.861553197604	1.78508801740116	0.355830477248311	5.01668106454934	5.25717306295367e-07	4.11713440997607e-06
gene-J2S48_RS17085	656.175437425903	-1.79080490521177	0.357639256138735	-5.00729401057999	5.5200575750258e-07	4.31331853115805e-06
gene-J2S48_RS12175	490.680444922981	-1.71853824394442	0.343476862966049	-5.00335955413187	5.63397165197009e-07	4.3826766087312e-06
gene-J2S48_RS19770	515.907706163644	1.60905778478217	0.32158262198727	5.00355950467333	5.62812823647199e-07	4.3826766087312e-06
MSTRG.1363.1	1438.73299794668	2.73287655210744	0.546627340189581	4.99952408373797	5.74719936711689e-07	4.46079950877558e-06
gene-J2S48_RS15305	449.234937703699	-2.00833164297907	0.403058211134147	-4.98273347993064	6.26922742440968e-07	4.85516834979283e-06
rna-J2S48_RS19440	446.764322276981	2.97350266486931	0.598814456182737	4.965649433089	6.84715455167193e-07	5.29098306265559e-06
gene-J2S48_RS20375	2944.8320856028	-2.06293918944236	0.415632833520341	-4.96336916400375	6.92807176622624e-07	5.34166595249965e-06
gene-J2S48_RS13895	337.381071117124	1.97145306134689	0.39788104972185	4.95488051699142	7.23747493051504e-07	5.56790289908276e-06
gene-J2S48_RS05005	7060.82846128771	-1.66005615414306	0.336191720699723	-4.9378258057276	7.8998356903409e-07	6.06408092088943e-06
gene-J2S48_RS12135	672.024245071363	1.46994944824347	0.297878854482338	4.93472237496679	8.0264848732098e-07	6.14775819409585e-06
gene-J2S48_RS21475	207.801374139239	2.17243776695245	0.440970864281451	4.92648821706708	8.37206583876627e-07	6.39838803686413e-06
gene-J2S48_RS18935	1874.27700461017	1.64010920571748	0.333664281050414	4.91544734891679	8.85799552117284e-07	6.75494844448301e-06
gene-J2S48_RS13710	228.577305711445	1.83132995848501	0.372803198403628	4.91232362363549	9.00033354989836e-07	6.84850707890737e-06
gene-J2S48_RS22285	620.55643947477	2.17935422570691	0.443883320652346	4.90974570187511	9.11945737813759e-07	6.92403245377113e-06
gene-J2S48_RS09065	270.83947527477	2.07864953678849	0.423469692919821	4.90861464596489	9.17220043656278e-07	6.94893880900463e-06
gene-J2S48_RS15275	46.8939025681937	-3.90453513630209	0.796432406483909	-4.90253172085229	9.46093315582572e-07	7.15213710369905e-06
gene-J2S48_RS12120	693.448417791392	-2.37854198203339	0.485917642325499	-4.89494880377298	9.83313238845166e-07	7.41741696401603e-06
gene-J2S48_RS13065	733.388584731924	-1.59290529997473	0.325810817573758	-4.88904976156639	1.0132388287416e-06	7.62664647551723e-06
gene-J2S48_RS20285	61.0735776343589	-2.48466801104231	0.510442180014398	-4.86767768872907	1.12917291407105e-06	8.48096466710691e-06
gene-J2S48_RS01625	1353.42172399997	1.62098188340138	0.333096804301529	4.86639878398237	1.13650085231137e-06	8.51545025020295e-06
gene-J2S48_RS19940	95.9606296484357	-3.03143174062301	0.622979074656574	-4.86602498212982	1.13865131035712e-06	8.51545025020295e-06
gene-J2S48_RS00740	279.06044762344	-1.99484627494513	0.410008035219672	-4.86538336712436	1.14235161148274e-06	8.52482947755322e-06
gene-J2S48_RS19320	141.541394613467	2.18047896128653	0.448645570359498	4.86013705549198	1.17304514579783e-06	8.73517592543894e-06
gene-J2S48_RS05060	1074.16260081119	-1.44817053578367	0.298256719906291	-4.85544981597956	1.20113771721664e-06	8.9252983891258e-06
gene-J2S48_RS14910	661.707493270138	-1.53311363464774	0.316245996402684	-4.8478515209267	1.24805753806551e-06	9.25421387267725e-06
gene-J2S48_RS13050	934.692287897169	-2.00854351227003	0.414983285551595	-4.8400588221289	1.29800703510704e-06	9.60414971836098e-06
gene-J2S48_RS03900	643.829257990122	-2.13631236745861	0.4414364417354	-4.83945629649472	1.30194816658757e-06	9.61290118762222e-06
gene-J2S48_RS15510	382.647153485821	-1.45471057448986	0.30062668729311	-4.83892693489158	1.30542022701046e-06	9.61815960070076e-06
gene-J2S48_RS16885	324.22820686965	1.88725738335791	0.390217200751681	4.83642796812251	1.32193145818006e-06	9.7192639910496e-06
gene-J2S48_RS03905	3137.28214235159	-1.38369517409384	0.286250401270886	-4.83386282761719	1.33908874698434e-06	9.82468270155881e-06
gene-J2S48_RS19775	3979.55303921534	1.2761590694837	0.264035928102937	4.83327810216108	1.34302963056293e-06	9.83289550947857e-06
gene-J2S48_RS07450	276.461739594706	-1.87877592056241	0.388823197567689	-4.83195429777654	1.35199295214236e-06	9.87776821428959e-06
gene-J2S48_RS21530	1631.15783531346	2.36724561258932	0.490105461252153	4.83007393253959	1.36482364062161e-06	9.95064934637305e-06
MSTRG.561.1	68.9115263528107	-2.53094495751146	0.524718163585937	-4.82343690985446	1.41105413604318e-06	1.02662289438632e-05
gene-J2S48_RS21885	2234.71822848333	-1.63850637846285	0.339749825802234	-4.82268497001852	1.41638579453242e-06	1.02835510290531e-05
gene-J2S48_RS05010	19784.6215658693	1.85304144699373	0.384582425132814	4.81832066650936	1.44771565830802e-06	1.04891664640404e-05
gene-J2S48_RS01805	115.181007077404	2.29732635920044	0.476963567805852	4.81656569655561	1.46050093675877e-06	1.05598459846563e-05
MSTRG.154.1	100.547315979996	2.31718854700557	0.481394938459993	4.81348755850732	1.4831883919272e-06	1.07016802191849e-05
gene-J2S48_RS21950	1307.2578960439	1.39722291899539	0.290490599155188	4.8098731010877	1.51026145412416e-06	1.0874506544675e-05
MSTRG.51.1	41402.8030816304	-4.32224856974609	0.899815691390857	-4.80348210316841	1.55929832406927e-06	1.12044425966627e-05
gene-J2S48_RS13400	2126.96487601622	1.37383099744382	0.286242171105216	4.79954086478344	1.59029785890011e-06	1.13958194169189e-05
gene-J2S48_RS15300	141.567162783689	-3.37276131859271	0.702765888608404	-4.79926725708237	1.59247175209169e-06	1.13958194169189e-05
gene-J2S48_RS21785	629.234170724512	1.52278354652286	0.318386514340642	4.78281421459212	1.72857878233973e-06	1.23444611812581e-05
gene-J2S48_RS25640	444.745456473984	2.22078175985496	0.46520198300378	4.77380114658048	1.80780889858234e-06	1.28838732342729e-05
gene-J2S48_RS00675	402.557490385927	-3.18511430823967	0.667364514158344	-4.7726755628543	1.81794516704375e-06	1.29296712390764e-05
gene-J2S48_RS17770	2347.15291297461	-1.69510836906091	0.355209979255478	-4.77213048071977	1.82287342408198e-06	1.29383174805004e-05
MSTRG.170.1	91.1101308174208	2.61863382235969	0.549003180810679	4.76979717766464	1.84411501501296e-06	1.30624813563418e-05
MSTRG.3175.1	1932.3427829018	1.67891146639903	0.352027827299855	4.76925781486287	1.84905892427703e-06	1.30709337750618e-05
gene-J2S48_RS17565	2805.94612652065	-1.33332020459716	0.279674827557957	-4.76739439240686	1.86623762458076e-06	1.31656642138947e-05
gene-J2S48_RS16925	631.840274161677	-1.91079093174973	0.401374617740207	-4.76061725703468	1.9300176128038e-06	1.35881037992348e-05
gene-J2S48_RS24725	3662.99552680927	1.36706334536235	0.287270622505641	4.75879967620255	1.94747593141476e-06	1.36833742358477e-05
gene-J2S48_RS11525	1049.25257840468	1.68016908966675	0.353149883380227	4.75766570721972	1.9584447332184e-06	1.37327563285033e-05
gene-J2S48_RS24840	231.416028400429	1.59370468778471	0.33503631779117	4.75681173399856	1.96674430812611e-06	1.37632608711235e-05
gene-J2S48_RS26130	302.953454079108	1.70415862337381	0.358507204911933	4.75348500678651	1.99939937921272e-06	1.39637411554235e-05
gene-J2S48_RS22825	54.8918860795305	2.75312259437827	0.579496140827585	4.75089030005705	2.02522985455714e-06	1.41158520862633e-05
gene-J2S48_RS17110	537.545709849684	-1.73284790753141	0.36498432073827	-4.74773246156522	2.05709894657298e-06	1.43093609357422e-05
gene-J2S48_RS04840	4326.06208713619	2.01114145664096	0.423872685563746	4.74468283788129	2.08833278963732e-06	1.44976887886177e-05
gene-J2S48_RS13600	338.629276711657	1.56916792206606	0.331182292001251	4.73807917864199	2.15753516779469e-06	1.49483301386968e-05
gene-J2S48_RS19295	376.678531359334	2.12740715304189	0.449275079839288	4.73519954368021	2.18839680596633e-06	1.51320691841124e-05
gene-J2S48_RS06890	197.12978542358	-1.80440766770525	0.381104189154213	-4.73468337283246	2.193973335684e-06	1.5140588267047e-05
gene-J2S48_RS04585	978.661075836425	1.45509821887807	0.307696301260231	4.72900783310825	2.25619680032108e-06	1.55392210456897e-05
gene-J2S48_RS07595	42.7909959452167	-3.30056509860243	0.698399413125083	-4.72589901505444	2.2909948893025e-06	1.57322775795002e-05
gene-J2S48_RS21660	96.421217403017	-2.32985623021937	0.493018373436459	-4.72569858599731	2.29325595706919e-06	1.57322775795002e-05
gene-J2S48_RS12455	144.147161965546	-2.17694477545193	0.462443454123496	-4.7074831658674	2.50793984625373e-06	1.71712580828964e-05
gene-J2S48_RS06110	199.896394132364	2.34385861146176	0.499614185989811	4.69133719015248	2.71425214650016e-06	1.85473896677511e-05
gene-J2S48_RS20700	1283.63620230522	-1.59921711184828	0.340922859120076	-4.69084741332942	2.72075824825959e-06	1.85554647655277e-05
gene-J2S48_RS06685	4991.26168268826	-1.47101991691418	0.314291125314192	-4.68043733479151	2.86263603392713e-06	1.94849347231173e-05
MSTRG.3178.1	284.502417422194	1.53658534010554	0.329475661427425	4.66372943436372	3.10529610130231e-06	2.10954325790225e-05
MSTRG.1171.1	1016.12800209479	1.4573774963573	0.312769637308475	4.65958751270965	3.16843670282817e-06	2.14407804065168e-05
gene-J2S48_RS19075	79.5144177609198	2.75734565968982	0.591711107182695	4.65995251097842	3.16282346127212e-06	2.14407804065168e-05
gene-J2S48_RS05190	1827.06579304809	-1.79176207956525	0.384838405875235	-4.65588166932107	3.22597185798438e-06	2.1787813808286e-05
gene-J2S48_RS16770	5558.88460968974	1.86827201323556	0.401933428552903	4.64821256585195	3.34823777469201e-06	2.25698426398485e-05
gene-J2S48_RS00945	494.069578140402	-1.50081919936648	0.323299468099265	-4.6421950774929	3.44727154793863e-06	2.31925508582358e-05
gene-J2S48_RS17010	100.523952222002	-2.31141503658777	0.498022940590103	-4.64118185770517	3.46422069205468e-06	2.32207114300398e-05
gene-J2S48_RS18950	195.103851756419	1.93036456319218	0.415923912940889	4.6411483041287	3.46478334106764e-06	2.32207114300398e-05
gene-J2S48_RS08435	1276.08440873019	1.34626159078158	0.290297193523001	4.63752878367015	3.52599519687288e-06	2.35660304349556e-05
gene-J2S48_RS10435	1645.42663608757	-2.22028130634905	0.478787108062047	-4.63730386420789	3.52983296615404e-06	2.35660304349556e-05
MSTRG.3535.1	5189.56660548422	-2.43386964346883	0.525352923050591	-4.63282783188102	3.60704502208137e-06	2.40354720878653e-05
gene-J2S48_RS24865	166.669515951273	-2.79819569968596	0.604078974905047	-4.63216866656516	3.61855159745885e-06	2.40661303762292e-05
gene-J2S48_RS00685	159.124959389785	-2.98738039460532	0.645459066316978	-4.62830340528249	3.68673617043948e-06	2.44729058171078e-05
gene-J2S48_RS09095	435.074081051617	1.61519396742249	0.349041378835427	4.6275142873076	3.70080708888021e-06	2.45196059025619e-05
gene-J2S48_RS07970	3903.26518976844	-1.60792666990755	0.347630666352276	-4.625387877254	3.73898027663913e-06	2.47255147326136e-05
gene-J2S48_RS17975	1539.17064364992	1.70064786133967	0.368015519927388	4.62113081990459	3.81654007624279e-06	2.51906101623222e-05
gene-J2S48_RS21945	727.548466419633	-1.50344110994085	0.325987008702489	-4.61196633548351	3.98877605858949e-06	2.62776645825792e-05
gene-J2S48_RS19465	1716.78785601568	1.26790365229754	0.275089147752464	4.60906459835504	4.04484653710082e-06	2.65967739279177e-05
gene-J2S48_RS14445	916.414129360063	1.50857415172535	0.3277971722008	4.6021573084262	4.18137192958483e-06	2.73911300274495e-05
gene-J2S48_RS18370	8869.94091629416	-2.20435877622147	0.47896627159598	-4.60232568960701	4.1779919120909e-06	2.73911300274495e-05
gene-J2S48_RS19395	101.289333844451	-2.49137224864231	0.541438283811622	-4.60139654533389	4.19667587964397e-06	2.74009002893891e-05
MSTRG.2700.1	131.004249235931	2.27290907579662	0.493970890154811	4.60130165784524	4.1985884518031e-06	2.74009002893891e-05
gene-J2S48_RS04405	44589.4064614607	1.61860385924249	0.351812300656227	4.60075971256077	4.20952803322762e-06	2.74209442912117e-05
gene-J2S48_RS15760	1478.53105592497	1.53858552734822	0.334573960712089	4.59864098232144	4.25255892615819e-06	2.76495668986218e-05
gene-J2S48_RS02040	1061.87125584196	-1.38344863693325	0.301591533602352	-4.58716005853574	4.49316205961393e-06	2.91595340367869e-05
gene-J2S48_RS20720	338.41400523631	-1.45897263773205	0.318306469260013	-4.58354692295076	4.57154237048775e-06	2.96130579203528e-05
gene-J2S48_RS17180	333.633460452773	-1.58742083329531	0.346392400684025	-4.58272418840776	4.58957228562315e-06	2.96746927929437e-05
gene-J2S48_RS22355	173.148989952851	-2.15131980882262	0.469486833737551	-4.58227931909424	4.59934978233384e-06	2.96828407248767e-05
gene-J2S48_RS04775	1200.21069913885	1.71438467910603	0.374666299963633	4.57576429818331	4.74484519774238e-06	3.0565222761797e-05
gene-J2S48_RS10400	8102.56785240513	-2.278098621365	0.498369145566354	-4.57110686251681	4.85154781773107e-06	3.11949153962967e-05
MSTRG.34.1	642.649284779003	1.60600978202578	0.351479743847745	4.56928118942034	4.89399811810466e-06	3.14099142570806e-05
gene-J2S48_RS15955	124.810208758086	-2.13205922320527	0.466662125837796	-4.56874279089522	4.90658465726459e-06	3.14328079606013e-05
gene-J2S48_RS18925	673.51346319021	1.41935866619827	0.311432649870071	4.55751401399442	5.17626376975374e-06	3.30995949313611e-05
gene-J2S48_RS05705	629.520787793144	1.60729956299575	0.352748185266244	4.55650696482706	5.20113152957927e-06	3.31976984992377e-05
gene-J2S48_RS23975	205.503047822918	2.39794187909219	0.527470426342913	4.54611625474006	5.46448611361575e-06	3.48148703947914e-05
gene-J2S48_RS13285	259.890464087051	1.85774225456637	0.409078667560201	4.5412836255828	5.59127512881523e-06	3.55576529633596e-05
gene-J2S48_RS15460	359.627766957819	-1.71850514971166	0.378482932916898	-4.54050896421525	5.61185926776132e-06	3.56235510895231e-05
MSTRG.3202.1	63.8872072643413	-2.49976878106179	0.551116612866501	-4.53582549083368	5.73786107271353e-06	3.63571742516485e-05
gene-J2S48_RS05640	471.081918666325	1.8228949431444	0.402110441852586	4.53331909200377	5.80639976156272e-06	3.67246881470891e-05
gene-J2S48_RS05135	252.703458336078	1.70109340302252	0.375726676643029	4.5274757124544	5.9692459280368e-06	3.76862718463918e-05
gene-J2S48_RS11635	594.657654172982	1.87567853255005	0.414553250212647	4.52457804054827	6.05161203280415e-06	3.81371933712884e-05
gene-J2S48_RS04700	160.057629189103	-1.8832411661221	0.416432036130397	-4.52232538020299	6.11639401587063e-06	3.84758721034461e-05
rna-J2S48_RS08400	29.3030910356857	4.44290862520316	0.982630538247776	4.52144366806037	6.14193055581097e-06	3.85668972738761e-05
gene-J2S48_RS10460	12440.7799744676	-1.90457394993498	0.422143389747287	-4.51167540743712	6.43175625936562e-06	4.03141556904482e-05
gene-J2S48_RS13850	383.939367618834	1.59363274041051	0.353422110430727	4.50914839048495	6.5088372071733e-06	4.07240532621166e-05
gene-J2S48_RS06820	11.5013415558045	-4.93024537909943	1.09372785066223	-4.50774420356421	6.55204994105817e-06	4.09209570691536e-05
gene-J2S48_RS10345	2065.20811692202	-2.25072591029367	0.499368812306826	-4.50714152511143	6.57068095185866e-06	4.09639053975446e-05
MSTRG.148.1	4254.01980844577	1.84801451145613	0.410066196590597	4.50662484940488	6.5866936417644e-06	4.09904059670517e-05
gene-J2S48_RS13090	212.713589354491	-1.79596038802133	0.398675216162227	-4.50482075437196	6.64289899122056e-06	4.12664937333399e-05
gene-J2S48_RS13035	559.936088979993	-1.68559192054988	0.374290024971186	-4.50343799752517	6.6862881340979e-06	4.14621248173153e-05
gene-J2S48_RS03960	255.89310092181	-1.57982530438456	0.350957212453213	-4.50147553128053	6.74833349907041e-06	4.17725439507289e-05
gene-J2S48_RS10565	882.881967435133	1.73613815610954	0.386203293385776	4.4953996660389	6.94393956801705e-06	4.29071443165593e-05
gene-J2S48_RS17630	141.490141432115	-2.01015033817196	0.447360784702175	-4.4933539257586	7.01101185049097e-06	4.32449138034709e-05
MSTRG.163.1	5345.21982658624	1.55307924010652	0.346250366791722	4.48542265672382	7.27695401204778e-06	4.47326599267284e-05
gene-J2S48_RS12735	111.823762108013	-1.98900422888808	0.443440102484485	-4.48539547448275	7.27788183025969e-06	4.47326599267284e-05
gene-J2S48_RS21860	1108.90811369466	-1.9102102599061	0.425970505256208	-4.48437212514789	7.31289448639262e-06	4.48687276145744e-05
gene-J2S48_RS15540	87.6501001201943	2.91896292468406	0.651316568742474	4.4816346839139	7.40734622802222e-06	4.53683683737389e-05
gene-J2S48_RS07430	1541.53968321597	1.31617453988629	0.293773314985186	4.48023858107284	7.45596495923516e-06	4.55860313735694e-05
gene-J2S48_RS18845	73.6230984354995	-2.60539912203514	0.581618029695789	-4.47957076467846	7.4793291518146e-06	4.56487952610751e-05
MSTRG.129.1	107.522808939868	-2.10644131037306	0.472114261694729	-4.4617192939939	8.13046852016793e-06	4.95361587286455e-05
gene-J2S48_RS13385	3047.3953361158	-1.71145773904328	0.384003502951492	-4.45688053855977	8.31609144004008e-06	5.0578671323804e-05
gene-J2S48_RS04855	192.539103786377	-2.10408500299503	0.472324682644197	-4.45474285022713	8.39938064047202e-06	5.09962396028658e-05
gene-J2S48_RS21040	563.460108003155	-1.52681671234596	0.344297992610167	-4.43457918755484	9.22523069024511e-06	5.5912919922616e-05
gene-J2S48_RS12150	516.087825908035	1.4013531852194	0.316149193929506	4.43256921772152	9.3116794576678e-06	5.63388939409241e-05
gene-J2S48_RS10590	81.5205708676735	2.18451579825056	0.494406064969425	4.41846480662742	9.94044625090865e-06	6.00389171307048e-05
gene-J2S48_RS04720	34.9503979090241	-3.30402279728293	0.748021544381894	-4.41701555536494	1.00073030981157e-05	6.03381510327564e-05
gene-J2S48_RS22045	6077.14319512503	-1.85410805352893	0.420112587077751	-4.41335991960125	1.01778581528157e-05	6.12605106434588e-05
gene-J2S48_RS10415	2284.52079615507	-2.30525374385091	0.522735821754011	-4.40997851671186	1.03380874722224e-05	6.21176462770604e-05
gene-J2S48_RS07900	218.340617125645	-1.62063450042375	0.368287106140519	-4.40046494542603	1.08019177486397e-05	6.47929145507904e-05
gene-J2S48_RS07180	352.649696795595	-1.81278078396815	0.412197690259231	-4.39784313887857	1.09331947914219e-05	6.54676698421052e-05
gene-J2S48_RS17780	190.607314169487	-2.16183272362997	0.493843919357602	-4.37756270532218	1.20013838867231e-05	7.17406909866725e-05
gene-J2S48_RS15045	984.857974830964	-1.62089217402274	0.370356385339134	-4.37657412748128	1.2055920271573e-05	7.19432913466298e-05
MSTRG.3461.1	186.194254406517	1.98658546556942	0.454185929079473	4.37394762448004	1.22019665954075e-05	7.26903480085387e-05
gene-J2S48_RS09860	373.155513934815	-1.47235372983412	0.337633367331739	-4.3608063428976	1.29584018434722e-05	7.70648983353252e-05
gene-J2S48_RS17940	100.832305370299	-2.07350424110919	0.478089167368822	-4.33706593378968	1.44397319442554e-05	8.57282211681945e-05
MSTRG.2312.1	872.776349740996	1.21791164783275	0.281517267315821	4.32624136858517	1.51675218066852e-05	8.9758658927934e-05
gene-J2S48_RS24590	893.297725953391	-1.43746933497434	0.332270377504232	-4.32620369523021	1.5170114808767e-05	8.9758658927934e-05
gene-J2S48_RS20350	1689.73279639961	1.43997112744473	0.333018349258584	4.32399935514249	1.53225743675857e-05	9.05070706288749e-05
gene-J2S48_RS08485	594.256760986762	-1.47559517238435	0.341356961822518	-4.32273349430489	1.54107847049732e-05	9.08740857814412e-05
gene-J2S48_RS14960	142.766075429524	1.72586826467606	0.39942580471633	4.3208732242569	1.55412948913793e-05	9.14819024726008e-05
gene-J2S48_RS21745	997.919614389121	1.68786472153904	0.390662615363264	4.32051764146809	1.55663610233149e-05	9.14819024726008e-05
gene-J2S48_RS12580	655.609462631526	-2.03576192822022	0.471439161061788	-4.31818587924521	1.57316917201049e-05	9.22978882905142e-05
gene-J2S48_RS17070	206.531216045828	-1.67304390782923	0.387684140968118	-4.31548193756735	1.59255074128969e-05	9.32779719898248e-05
gene-J2S48_RS02520	86.1206608054616	-3.08757093896842	0.715629086784803	-4.31448496991695	1.59975416755126e-05	9.35426723811432e-05
gene-J2S48_RS18130	168.20154401181	-1.8323753896588	0.424834490137282	-4.31315119699128	1.60943970609578e-05	9.39513798282042e-05
gene-J2S48_RS16735	338.959358749454	1.77422572024276	0.411842883956527	4.30801596763791	1.64725495861229e-05	9.59980523539104e-05
gene-J2S48_RS00710	119.007960790486	2.41690662180977	0.561200738150951	4.3066704255825	1.65730251718424e-05	9.64223584705687e-05
MSTRG.2788.1	536.830004934613	4.13195222862272	0.959536225535849	4.30619722180395	1.66084993149629e-05	9.64677001877427e-05
gene-J2S48_RS26365	177.555172357236	1.69599843252599	0.394182920077353	4.30256702191251	1.68830576679393e-05	9.78992611859707e-05
gene-J2S48_RS00380	1094.05837727842	1.2949245966761	0.301104808464817	4.30057760710723	1.70353497746155e-05	9.84547163590961e-05
